OBJECTID,Province,Sector_Secteur,Site,Status_Etat_Code,Latitude,Longitude
1476,NB,NB-07-050-003,NB_0029,0,45.99088,-64.04602
1477,NB,NB-07-050-003,NB_0030,0,45.98663,-64.04728
1478,NB,NB-07-050-003,NB_0031,0,45.98238,-64.04286
1479,NB,NB-07-050-003,NB_0032,0,45.97697,-64.04638
1480,NB,NB-07-050-003,NB_0033,0,46.00048,-64.03606
1481,NB,NB-07-050-003,NB_0034,0,46.00368,-64.02837
1482,NB,NB-07-050-003,NB_T003,0,46.00548,-64.08427
1483,NB,NB-07-050-003,NB_T004,0,45.99658,-64.06986
1484,NB,NB-08-030-001,NB_0001,0,45.66189,-64.74058
1485,NB,NB-08-030-001,NB_0002,0,45.65998,-64.74338
1486,NB,NB-08-030-001,NB_0003,0,45.65879,-64.74528
1487,NB,NB-08-030-001,NB_0004,0,45.65858,-64.74408
1488,NB,NB-08-030-001,NB_0005,0,45.65699,-64.74908
1489,NB,NB-08-030-001,NB_0006,0,45.65668,-64.75088
1490,NB,NB-08-030-001,NB_0007,0,45.65619,-64.74848
1491,NB,NB-08-030-001,NB_0008,0,45.65679,-64.74618
1492,NB,NB-09-010-002,NB_0001,1,45.32087,-66.1413
1493,NB,NB-09-010-002,NB_0002,1,45.3227,-66.1417
1494,NB,NB-09-010-002,NB_0003,0,45.3238,-66.1436
1495,NB,NB-09-010-002,NB_0004,0,45.3224,-66.1452
1496,NB,NB-09-010-002,NB_0005,1,45.31995,-66.14216
1497,NB,NB-09-020-001,NB_0001,0,45.17268,-66.31013
1498,NB,NB-09-020-001,NB_0002,0,45.17218,-66.30093
1499,NB,NB-09-020-001,NB_0003,0,45.18468,-66.28702
1500,NB,NB-09-020-001,NB_0004,0,45.19358,-66.27133
1501,NB,NB-09-020-001,NB_0005,0,45.18528,-66.25542
1502,NB,NB-09-020-001,NB_0006,0,45.17888,-66.24052
1503,NB,NB-09-020-001,NB_0007,0,45.17438,-66.23343
1504,NB,NB-09-020-001,NB_0008,0,45.16818,-66.22543
1505,NB,NB-09-020-001,NB_0009,0,45.15658,-66.23302
1506,NB,NB-09-020-001,NB_0010,0,45.14958,-66.25813
1507,NB,NB-09-020-001,NB_0011,0,45.16338,-66.27023
1508,NB,NB-09-020-001,NB_0012,0,45.16708,-66.25603
1509,NB,NB-09-020-003,NB_0001,1,45.12688,-66.44553
1510,NB,NB-09-020-003,NB_0002,1,45.12718,-66.45753
1511,NB,NB-09-020-003,NB_0003,1,45.12908,-66.46143
1512,NB,NB-09-020-003,NB_0004,1,45.12248,-66.46983
1513,NB,NB-09-020-003,NB_0005,1,45.12658,-66.47224
1514,NB,NB-09-020-003,NB_0006,1,45.13159,-66.47331
1515,NB,NB-09-020-003,NB_0007,1,45.12848,-66.47433
1516,NB,NB-09-020-003,NB_0008,1,45.12482,-66.47884
1517,NB,NB-09-020-003,NB_0009,1,45.12688,-66.48583
1518,NB,NB-09-020-003,NB_0010,1,45.12628,-66.49924
1519,NB,NB-09-020-003,NB_0030,0,45.12618,-66.49513
1520,NB,NB-09-020-003,NB_0033,0,45.12038,-66.47633
1521,NB,NB-09-020-003,NB_0035,0,45.12978,-66.47433
1522,NB,NB-09-020-003,NB_0037,1,45.13228,-66.47193
1523,NB,NB-09-020-003,NB_0038,1,45.12978,-66.47244
1524,NB,NB-09-020-003,NB_0039,0,45.13018,-66.46893
1525,NB,NB-09-020-003,NB_0040,1,45.13138,-66.46473
1526,NB,NB-09-020-003,NB_0041,0,45.13288,-66.46114
1527,NB,NB-09-020-003,NB_0043,0,45.12598,-66.46553
1528,NB,NB-09-020-003,NB_0044,0,45.12728,-66.46014
1529,NB,NB-09-020-003,NB_0047,0,45.12708,-66.45213
1530,NB,NB-09-020-003,NB_0048,0,45.12698,-66.44713
1531,NB,NB-09-020-003,NB_0049,0,45.12848,-66.44643
1532,NB,NB-09-020-003,NB_0050,0,45.12748,-66.44074
1533,NB,NB-09-020-003,NB_0051,0,45.12668,-66.43283
1534,NB,NB-09-020-003,NB_0052,0,45.12428,-66.46723
1535,NB,NB-09-020-003,NB_0054,0,45.12348,-66.47334
1536,NB,NB-09-020-003,NB_0055,0,45.12518,-66.47073
1537,NB,NB-10-010-001,NB_0001,0,45.1685,-66.46214
1538,NB,NB-10-010-001,NB_0002,0,45.16568,-66.46733
1539,NB,NB-10-010-001,NB_0003,0,45.16218,-66.47093
1540,NB,NB-10-010-001,NB_0004,0,45.15848,-66.46983
1541,NB,NB-10-010-001,NB_0006,0,45.15998,-66.47714
1542,NB,NB-10-010-001,NB_0007,0,45.15668,-66.47753
1543,NB,NB-10-010-001,NB_0008,0,45.15528,-66.47514
1544,NB,NB-10-010-001,NB_0009,0,45.15628,-66.48143
1545,NB,NB-10-010-001,NB_0011,1,45.13348,-66.49803
1546,NB,NB-10-010-001,NB_0012,1,45.13798,-66.49163
1547,NB,NB-10-010-001,NB_0013,1,45.14438,-66.48133
1548,NB,NB-10-010-001,NB_0014,1,45.15948,-66.47144
1549,NB,NB-10-010-001,NB_0015,1,45.15342,-66.48473
1550,NB,NB-10-010-001,NB_0016,1,45.14888,-66.49033
1551,NB,NB-10-010-001,NB_0017,1,45.14318,-66.49844
1552,NB,NB-10-010-001,NB_0018,0,45.13808,-66.51434
1553,NB,NB-10-010-001,NB_0019,1,45.13238,-66.51833
1554,NB,NB-10-010-001,NB_0020,0,45.13138,-66.51463
1555,NB,NB-10-010-001,NB_0021,0,45.12838,-66.51063
1556,NB,NB-10-010-001,NB_0022,0,45.12948,-66.50263
1557,NB,NB-10-010-001,NB_0024,0,45.13608,-66.49474
1558,NB,NB-10-010-001,NB_0025,0,45.13848,-66.49204
1559,NB,NB-10-010-001,NB_0026,0,45.14178,-66.48713
1560,NB,NB-10-010-001,NB_0028,0,45.14868,-66.48423
1561,NB,NB-10-010-001,NB_0029,1,45.13682,-66.51193
1562,NB,NB-10-010-001,NB_0030,1,45.13768,-66.51303
1563,NB,NB-10-010-001,NB_0031,1,45.15753,-66.47475
1564,NB,NB-10-010-001,NB_0032,1,45.14238,-66.48393
1565,NB,NB-11-010-001,NB_0020,0,45.11968,-66.52563
1566,NB,NB-11-010-001,NB_0021,0,45.13138,-66.52763
1567,NB,NB-11-010-001,NB_0022,0,45.13198,-66.53464
1568,NB,NB-11-010-001,NB_0023,0,45.13218,-66.54194
1569,NB,NB-11-010-001,NB_0024,0,45.12828,-66.55923
1570,NB,NB-12-010-001,NB_0001,0,45.12108,-66.59293
1571,NB,NB-12-010-001,NB_0002,0,45.12155,-66.59065
1572,NB,NB-12-010-001,NB_0003,0,45.11988,-66.58913
1573,NB,NB-12-010-001,NB_0004,1,45.12018,-66.59074
1574,NB,NB-12-010-001,NB_0005,0,45.11898,-66.59214
1575,NB,NB-12-010-001,NB_0006,0,45.11688,-66.59283
1576,NB,NB-12-010-001,NB_0007,0,45.11818,-66.58944
1577,NB,NB-12-010-001,NB_0008,0,45.11968,-66.58643
1578,NB,NB-12-010-001,NB_0009,1,45.11998,-66.58384
1579,NB,NB-12-010-001,NB_0010,1,45.11748,-66.58894
1580,NB,NB-12-010-001,NB_0011,1,45.11618,-66.59154
1581,NB,NB-12-010-001,NB_0012,0,45.11407,-66.59103
1582,NB,NB-12-010-001,NB_0013,0,45.11428,-66.58874
1583,NB,NB-12-010-001,NB_0014,0,45.11538,-66.58614
1584,NB,NB-12-010-001,NB_0015,1,45.11418,-66.58594
1585,NB,NB-12-010-001,NB_0016,0,45.11638,-66.58324
1586,NB,NB-12-010-001,NB_0017,0,45.11588,-66.58073
1587,NB,NB-12-010-001,NB_0018,0,45.11408,-66.58024
1588,NB,NB-12-010-001,NB_0019,1,45.11447,-66.57924
1589,NB,NB-12-010-001,NB_0020,0,45.11588,-66.57883
1590,NB,NB-12-010-001,NB_0021,1,45.11679,-66.57732
1591,NB,NB-12-010-001,NB_0022,0,45.11628,-66.57503
1592,NB,NB-12-010-001,NB_0023,1,45.12068,-66.57454
1593,NB,NB-12-010-001,NB_0024,0,45.12568,-66.57433
1594,NB,NB-12-010-001,NB_0025,0,45.12458,-66.57654
1595,NB,NB-12-010-001,NB_0026,0,45.12448,-66.58044
1596,NB,NB-12-010-001,NB_0027,1,45.12158,-66.58184
1597,NB,NB-12-010-001,NB_0028,0,45.12018,-66.57834
1598,NB,NB-12-010-001,NB_0032,0,45.10738,-66.58014
1599,NB,NB-13-010-001,NB_0033,0,45.10328,-66.59874
1600,NB,NB-13-010-001,NB_0034,0,45.11378,-66.60884
1601,NB,NB-13-010-001,NB_0035,0,45.10348,-66.61114
1602,NB,NB-13-010-001,NB_0036,0,45.10488,-66.61264
1603,NB,NB-13-010-001,NB_0037,0,45.10048,-66.61574
1604,NB,NB-13-010-001,NB_0038,0,45.09848,-66.61964
1605,NB,NB-13-010-001,NB_0039,0,45.09718,-66.62984
1606,NB,NB-13-010-001,NB_0040,0,45.09578,-66.64004
1607,NB,NB-13-010-001,NB_0041,0,45.08567,-66.65254
1608,NB,NB-13-010-003,NB_0044,0,45.06488,-66.71474
1609,NB,NB-13-010-003,NB_0045,0,45.06847,-66.72565
1610,NB,NB-13-010-003,NB_0046,1,45.07378,-66.71874
1611,NB,NB-13-010-003,NB_0047,0,45.08488,-66.71354
1612,NB,NB-13-010-003,NB_0048,1,45.08147,-66.72454
1613,NB,NB-13-010-003,NB_0049,1,45.07658,-66.72755
1614,NB,NB-13-010-003,NB_0050,0,45.07447,-66.73434
1615,NB,NB-13-010-003,NB_0051,0,45.07608,-66.73664
1616,NB,NB-13-010-003,NB_0052,0,45.07328,-66.74004
1617,NB,NB-13-010-003,NB_0053,0,45.06947,-66.74024
1618,NB,NB-13-010-003,NB_0054,0,45.06707,-66.73524
1619,NB,NB-13-010-003,NB_0055,1,45.06367,-66.73094
1620,NB,NB-13-010-003,NB_0056,0,45.05947,-66.73615
1621,NB,NB-13-010-003,NB_0057,1,45.08308,-66.71544
1622,NB,NB-13-010-003,NB_0058,1,45.08578,-66.72484
1623,NB,NB-13-010-004,NB_0057,0,45.04977,-66.75915
1624,NB,NB-13-010-005,NB_0058,0,45.04087,-66.78545
1625,NB,NB-13-010-005,NB_0059,0,45.04317,-66.78954
1626,NB,NB-13-010-005,NB_0060,0,45.04477,-66.77995
1627,NB,NB-13-010-005,NB_0061,0,45.04908,-66.77055
1628,NB,NB-13-010-005,NB_0062,0,45.05238,-66.77644
1629,NB,NB-13-010-005,NB_0063,0,45.04628,-66.78715
1630,NB,NB-13-010-005,NB_0064,0,45.04548,-66.79355
1631,NB,NB-13-010-005,NB_0065,0,45.03938,-66.80364
1632,NB,NB-13-010-005,NB_0066,0,45.05207,-66.76884
1633,NB,NB-13-010-005,NB_0067,0,45.05347,-66.77074
1634,NB,NB-13-010-006,NB_0066,0,45.04068,-66.81374
1635,NB,NB-13-010-006,NB_0067,0,45.04458,-66.81615
1636,NB,NB-13-010-006,NB_0068,0,45.04877,-66.81825
1637,NB,NB-13-010-006,NB_0069,0,45.05238,-66.79935
1638,NB,NB-13-010-006,NB_0070,0,45.05828,-66.79085
1639,NB,NB-13-010-006,NB_0071,0,45.05598,-66.79914
1640,NB,NB-13-010-006,NB_0072,0,45.05188,-66.80665
1641,NB,NB-14-010-001,NB_0001,0,45.12488,-66.76534
1642,NB,NB-14-010-001,NB_0002,0,45.12038,-66.76584
1643,NB,NB-14-010-001,NB_0003,0,45.11698,-66.76794
1644,NB,NB-14-010-001,NB_0004,1,45.11038,-66.77165
1645,NB,NB-14-010-001,NB_0005,1,45.10848,-66.77814
1646,NB,NB-14-010-001,NB_0006,1,45.10288,-66.78244
1647,NB,NB-14-010-001,NB_0007,1,45.09988,-66.78794
1648,NB,NB-14-010-001,NB_0008,1,45.07818,-66.78185
1649,NB,NB-14-010-001,NB_0009,1,45.07158,-66.79005
1650,NB,NB-14-010-001,NB_0010,1,45.08248,-66.79594
1651,NB,NB-14-010-001,NB_0014,1,45.08098,-66.82204
1652,NB,NB-14-010-001,NB_0026,1,45.07848,-66.77544
1653,NB,NB-14-010-001,NB_0028,1,45.07098,-66.78214
1654,NB,NB-14-010-001,NB_0030,0,45.06607,-66.78805
1655,NB,NB-14-010-001,NB_0032,1,45.06457,-66.79314
1656,NB,NB-14-010-001,NB_0040,1,45.06248,-66.79765
1657,NB,NB-14-010-001,NB_0073,1,45.05588,-66.81885
1658,NB,NB-14-010-001,NB_0074,1,45.06408,-66.80934
1659,NB,NB-14-010-001,NB_0075,0,45.06478,-66.80174
1660,NB,NB-14-010-001,NB_0076,1,45.07038,-66.80184
1661,NB,NB-14-010-001,NB_0077,0,45.07288,-66.80235
1662,NB,NB-14-010-001,NB_0078,1,45.07438,-66.80705
1663,NB,NB-14-010-001,NB_0079,1,45.08148,-66.81284
1664,NB,NB-14-010-001,NB_0080,0,45.08398,-66.81844
1665,NB,NB-14-010-001,NB_0081,1,45.09028,-66.81254
1666,NB,NB-14-010-001,NB_0082,1,45.09328,-66.79775
1667,NB,NB-14-010-001,NB_0083,1,45.08238,-66.77914
1668,NB,NB-14-010-001,NB_0084,1,45.07788,-66.79134
1669,NB,NB-14-010-001,NB_0085,1,45.06467,-66.78645
1670,NB,NB-14-010-001,NB_074A,0,45.06128,-66.81114
1671,NB,NB-14-010-001,NB_074B,0,45.06788,-66.80774
1672,NB,NB-14-010-002,NB_0001,0,45.06088,-66.85874
1673,NB,NB-14-010-002,NB_0002,1,45.06148,-66.86404
1674,NB,NB-14-010-002,NB_0003,0,45.05748,-66.86644
1675,NB,NB-14-010-002,NB_0086,1,45.05658,-66.82694
1676,NB,NB-14-010-002,NB_0087,1,45.06648,-66.83114
1677,NB,NB-14-010-002,NB_0088,1,45.06948,-66.82304
1678,NB,NB-14-010-002,NB_0089,1,45.07558,-66.82514
1679,NB,NB-14-010-002,NB_0090,0,45.07928,-66.82754
1680,NB,NB-14-010-002,NB_0091,1,45.07618,-66.83394
1681,NB,NB-14-010-002,NB_0092,1,45.07258,-66.83284
1682,NB,NB-14-010-002,NB_0093,1,45.07028,-66.84084
1683,NB,NB-14-010-002,NB_0094,1,45.07308,-66.84615
1684,NB,NB-14-010-002,NB_0095,1,45.07674,-66.84709
1685,NB,NB-14-010-002,NB_0096,1,45.06748,-66.84764
1686,NB,NB-14-010-002,NB_0097,1,45.06848,-66.85465
1687,NB,NB-14-010-002,NB_0098,1,45.06478,-66.85296
1688,NB,NB-14-010-002,NB_0099,1,45.05858,-66.85375
1689,NB,NB-14-010-002,NB_0100,1,45.05438,-66.85925
1690,NB,NB-14-010-002,NB_0101,1,45.05158,-66.86314
1691,NB,NB-14-010-002,NB_0102,1,45.04778,-66.86714
1692,NB,NB-14-010-002,NB_0103,1,45.04358,-66.88094
1693,NB,NB-14-010-002,NB_0104,1,45.04778,-66.85255
1694,NB,NB-14-010-002,NB_0105,1,45.04388,-66.84914
1695,NB,NB-14-010-002,NB_0106,1,45.0731,-66.8278
1696,NB,NB-14-010-002,NB_0107,1,45.04248,-66.87135
1697,NB,NB-14-010-002,NB_0108,1,45.03028,-66.86375
1698,NB,NB-14-010-002,NB_0109,1,45.03848,-66.85374
1699,NB,NB-14-010-002,NB_090A,0,45.07968,-66.82624
1700,NB,NB-14-010-002,NB_103B,0,45.04388,-66.87384
1701,NB,NB-14-010-002,NB_105B,0,45.03298,-66.85684
1702,NB,NB-14-010-003,NB_0001,1,45.03268,-66.82895
1703,NB,NB-14-010-003,NB_0002,1,45.03097,-66.83185
1704,NB,NB-14-010-003,NB_0003,1,45.02578,-66.83175
1705,NB,NB-14-010-003,NB_0004,1,45.02248,-66.83794
1706,NB,NB-14-010-003,NB_0005,1,45.02098,-66.84025
1707,NB,NB-14-010-003,NB_0006,1,45.02098,-66.84274
1708,NB,NB-14-010-003,NB_0007,1,45.02548,-66.83855
1709,NB,NB-14-010-003,NB_0008,1,45.03598,-66.84574
1710,NB,NB-14-010-003,NB_0009,1,45.04248,-66.84284
1711,NB,NB-14-010-003,NB_0010,1,45.04808,-66.83074
1712,NB,NB-14-010-003,NB_0011,1,45.04288,-66.82334
1713,NB,NB-15-010-001,NB_0106,1,45.04958,-66.89154
1714,NB,NB-15-010-001,NB_0107,1,45.05388,-66.89384
1715,NB,NB-15-010-001,NB_0108,1,45.05868,-66.89724
1716,NB,NB-15-010-001,NB_0109,1,45.05888,-66.90764
1717,NB,NB-15-010-001,NB_0110,1,45.07048,-66.91324
1718,NB,NB-15-010-001,NB_0111,1,45.07978,-66.91584
1719,NB,NB-15-010-001,NB_0112,1,45.09608,-66.92024
1720,NB,NB-15-010-001,NB_0113,1,45.11528,-66.91264
1721,NB,NB-15-010-001,NB_0114,1,45.04218,-66.89095
1722,NB,NB-16-010-001,NB_0003,0,45.12568,-66.82814
1723,NB,NB-16-010-001,NB_0004,0,45.12048,-66.84054
1724,NB,NB-16-010-001,NB_0005,0,45.12098,-66.85674
1725,NB,NB-16-010-001,NB_0008,1,45.11688,-66.87724
1726,NB,NB-16-010-001,NB_0012,1,45.10878,-66.87664
1727,NB,NB-16-010-001,NB_0016,1,45.10538,-66.89074
1728,NB,NB-16-010-001,NB_0017,1,45.10228,-66.89334
1729,NB,NB-16-010-001,NB_0019,0,45.10698,-66.90054
1730,NB,NB-16-010-001,NB_0021,1,45.11508,-66.90564
1731,NB,NB-16-010-001,NB_0025,1,45.11818,-66.90104
1732,NB,NB-16-010-001,NB_0027,0,45.11448,-66.89674
1733,NB,NB-16-010-001,NB_0029,1,45.10968,-66.89054
1734,NB,NB-16-010-001,NB_0030,1,45.11568,-66.88904
1735,NB,NB-16-010-001,NB_0116,1,45.13694,-66.92384
1736,NB,NB-16-010-001,NB_0117,1,45.13328,-66.91254
1737,NB,NB-16-010-001,NB_0118,1,45.13218,-66.90374
1738,NB,NB-16-010-001,NB_0119,1,45.12918,-66.89624
1739,NB,NB-16-010-001,NB_0120,0,45.12668,-66.89854
1740,NB,NB-16-010-001,NB_0121,0,45.12318,-66.90154
1741,NB,NB-16-010-001,NB_0122,1,45.12048,-66.89924
1742,NB,NB-16-010-002,NB_0086,0,45.15158,-66.96854
1743,NB,NB-16-010-002,NB_0087,1,45.15478,-66.96904
1744,NB,NB-16-010-002,NB_0088,0,45.15858,-66.96854
1745,NB,NB-16-010-002,NB_0089,1,45.16088,-66.97164
1746,NB,NB-16-010-002,NB_0090,1,45.16238,-66.96784
1747,NB,NB-16-010-002,NB_0091,0,45.16578,-66.96864
1748,NB,NB-16-010-002,NB_0092,1,45.16978,-66.96724
1749,NB,NB-16-010-002,NB_0093,0,45.17428,-66.96544
1750,NB,NB-16-010-002,NB_0094,1,45.17788,-66.96664
1751,NB,NB-16-010-002,NB_0095,0,45.18108,-66.96654
1752,NB,NB-16-010-002,NB_0096,1,45.17778,-66.95964
1753,NB,NB-16-010-002,NB_0097,1,45.17048,-66.95674
1754,NB,NB-16-010-002,NB_0098,0,45.16418,-66.95534
1755,NB,NB-16-010-002,NB_0099,1,45.15768,-66.95364
1756,NB,NB-16-010-002,NB_0100,1,45.15568,-66.95884
1757,NB,NB-16-010-002,NB_0101,0,45.15138,-66.95394
1758,NB,NB-16-010-002,NB_0102,1,45.14798,-66.95524
1759,NB,NB-16-010-002,NB_0103,0,45.14228,-66.95234
1760,NB,NB-16-010-002,NB_0104,0,45.14688,-66.95784
1761,NB,NB-16-010-002,NB_0105,0,45.15438,-66.96144
1762,NB,NB-16-010-002,NB_0106,0,45.14368,-66.96564
1763,NB,NB-16-010-002,NB_0107,1,45.13988,-66.96834
1764,NB,NB-16-010-002,NB_0108,0,45.13868,-66.96284
1765,NB,NB-16-010-002,NB_0109,1,45.13978,-66.96294
1766,NB,NB-16-010-002,NB_0110,0,45.14268,-66.96244
1767,NB,NB-16-010-002,NB_0111,1,45.14908,-66.94124
1768,NB,NB-16-010-002,NB_0112,0,45.14458,-66.93954
1769,NB,NB-16-010-002,NB_0113,0,45.14588,-66.93784
1770,NB,NB-16-010-002,NB_0114,0,45.14568,-66.93274
1771,NB,NB-16-010-002,NB_0115,1,45.14298,-66.92944
1772,NB,NB-16-010-003,NB_0001,1,45.18218,-66.98844
1773,NB,NB-16-010-003,NB_0074,1,45.14498,-67.0012
1774,NB,NB-16-010-003,NB_0075,0,45.14878,-67.00044
1775,NB,NB-16-010-003,NB_0076,1,45.15008,-66.99654
1776,NB,NB-16-010-003,NB_0077,0,45.14638,-66.99284
1777,NB,NB-16-010-003,NB_0078,1,45.14498,-66.98624
1778,NB,NB-16-010-003,NB_0079,1,45.14768,-66.98354
1779,NB,NB-16-010-003,NB_0080,1,45.15248,-66.98184
1780,NB,NB-16-010-003,NB_0081,0,45.15748,-66.98264
1781,NB,NB-16-010-003,NB_0082,1,45.16108,-66.98154
1782,NB,NB-16-010-003,NB_0083,1,45.16678,-66.98454
1783,NB,NB-16-010-003,NB_0084,1,45.17098,-66.98464
1784,NB,NB-16-010-003,NB_0085,0,45.14958,-66.97014
1785,NB,NB-16-020-001,NB_0053,0,45.13578,-67.03174
1786,NB,NB-16-020-001,NB_0054,0,45.14258,-67.03144
1787,NB,NB-16-020-001,NB_0055,0,45.14688,-67.03344
1788,NB,NB-16-020-001,NB_0056,1,45.14848,-67.03734
1789,NB,NB-16-020-001,NB_0057,0,45.14858,-67.04244
1790,NB,NB-16-020-001,NB_0058,0,45.15288,-67.04384
1791,NB,NB-16-020-001,NB_0059,0,45.15518,-67.04374
1792,NB,NB-16-020-001,NB_0060,0,45.15858,-67.04364
1793,NB,NB-16-020-001,NB_0061,0,45.15358,-67.03834
1794,NB,NB-16-020-001,NB_0062,0,45.15158,-67.03214
1795,NB,NB-16-020-001,NB_0063,1,45.15608,-67.03004
1796,NB,NB-16-020-001,NB_0064,1,45.16058,-67.03304
1797,NB,NB-16-020-001,NB_0065,1,45.16378,-67.03294
1798,NB,NB-16-020-001,NB_0066,0,45.16778,-67.03414
1799,NB,NB-16-020-001,NB_0067,0,45.16868,-67.03214
1800,NB,NB-16-020-001,NB_0068,1,45.16808,-67.03164
1801,NB,NB-16-020-001,NB_0069,0,45.16628,-67.02524
1802,NB,NB-16-020-001,NB_0070,1,45.16289,-67.01826
1803,NB,NB-16-020-001,NB_0071,1,45.15988,-67.02004
1804,NB,NB-16-020-001,NB_0072,0,45.15348,-67.01104
1805,NB,NB-16-020-001,NB_0073,1,45.14888,-67.00744
1806,NB,NB-16-020-001,NB_0086,1,45.15658,-67.01164
1807,NB,NB-16-020-001,NB_0087,1,45.15138,-67.00794
1808,NB,NB-16-020-002,NB_0029,1,45.09738,-67.05474
1809,NB,NB-16-020-002,NB_0030,0,45.09838,-67.04034
1810,NB,NB-16-020-002,NB_0031,1,45.10188,-67.04844
1811,NB,NB-16-020-002,NB_0032,1,45.10508,-67.04994
1812,NB,NB-16-020-002,NB_0033,1,45.11458,-67.04994
1813,NB,NB-16-020-002,NB_0034,1,45.09938,-67.05744
1814,NB,NB-16-020-002,NB_0035,0,45.10298,-67.06014
1815,NB,NB-16-020-002,NB_0036,1,45.10648,-67.06414
1816,NB,NB-16-020-002,NB_0037,0,45.11118,-67.06274
1817,NB,NB-16-020-002,NB_0038,1,45.11438,-67.06334
1818,NB,NB-16-020-002,NB_0039,1,45.11588,-67.06004
1819,NB,NB-16-020-002,NB_0040,1,45.12018,-67.06244
1820,NB,NB-16-020-002,NB_0041,1,45.12488,-67.06384
1821,NB,NB-16-020-002,NB_0042,1,45.13008,-67.06654
1822,NB,NB-16-020-002,NB_0043,1,45.12808,-67.06504
1823,NB,NB-16-020-002,NB_0044,1,45.12568,-67.05904
1824,NB,NB-16-020-002,NB_0045,0,45.12208,-67.05574
1825,NB,NB-16-020-002,NB_0046,1,45.12378,-67.04934
1826,NB,NB-16-020-002,NB_0047,0,45.12798,-67.04884
1827,NB,NB-16-020-002,NB_0048,1,45.13038,-67.05254
1828,NB,NB-16-020-002,NB_0049,0,45.12938,-67.04914
1829,NB,NB-16-020-002,NB_0050,1,45.13108,-67.04364
1830,NB,NB-16-020-002,NB_0051,0,45.12918,-67.03984
1831,NB,NB-16-020-002,NB_0052,1,45.12608,-67.03844
1832,NB,NB-16-020-002,NB_0053,0,45.12898,-67.04422
1833,NB,NB-16-020-002,NB_0A34,0,45.09968,-67.05624
1834,NB,NB-16-020-002,NB_0A36,0,45.10768,-67.06104
1835,NB,NB-16-020-003,NB_0001,0,45.07548,-67.08084
1836,NB,NB-16-020-003,NB_0002,0,45.07538,-67.07474
1837,NB,NB-16-020-003,NB_0003,1,45.07788,-67.06964
1838,NB,NB-16-020-003,NB_0004,1,45.07698,-67.06294
1839,NB,NB-16-020-003,NB_0005,0,45.0732,-67.05447
1840,NB,NB-16-020-003,NB_0006,1,45.07248,-67.06535
1841,NB,NB-16-020-003,NB_0007,0,45.06968,-67.04824
1842,NB,NB-16-020-003,NB_0008,0,45.06458,-67.05294
1843,NB,NB-16-020-003,NB_0009,1,45.06468,-67.05804
1844,NB,NB-16-020-003,NB_0010,1,45.06508,-67.06554
1845,NB,NB-16-020-003,NB_0011,0,45.06258,-67.06284
1846,NB,NB-16-020-003,NB_0012,1,45.05958,-67.05664
1847,NB,NB-16-020-003,NB_0013,0,45.05698,-67.05225
1848,NB,NB-16-020-003,NB_0014,0,45.05588,-67.04804
1849,NB,NB-16-020-003,NB_0015,0,45.05548,-67.04274
1850,NB,NB-16-020-003,NB_0016,1,45.06058,-67.04964
1851,NB,NB-16-020-003,NB_0017,0,45.06348,-67.05045
1852,NB,NB-16-020-003,NB_0018,1,45.06678,-67.04744
1853,NB,NB-16-020-003,NB_0019,1,45.06858,-67.04454
1854,NB,NB-16-020-003,NB_0020,1,45.06888,-67.03754
1855,NB,NB-16-020-003,NB_0021,0,45.07038,-67.03584
1856,NB,NB-16-020-003,NB_0022,0,45.07392,-67.03771
1857,NB,NB-16-020-003,NB_0023,0,45.07558,-67.03604
1858,NB,NB-16-020-003,NB_0024,1,45.07898,-67.03814
1859,NB,NB-16-020-003,NB_0025,0,45.08288,-67.03984
1860,NB,NB-16-020-003,NB_0026,1,45.08648,-67.04384
1861,NB,NB-16-020-003,NB_0027,1,45.08928,-67.04634
1862,NB,NB-16-020-003,NB_0028,0,45.09338,-67.05094
1863,NB,NB-16-020-003,NB_0029,1,45.072,-67.0365
1864,NB,NB-16-030-001,NB_0029,1,45.15608,-67.14204
1865,NB,NB-16-030-001,NB_0033,1,45.14008,-67.13204
1866,NB,NB-16-030-001,NB_0038,1,45.12228,-67.10624
1867,NB,NB-16-030-001,NB_0042,1,45.10008,-67.09874
1868,NB,NB-16-030-001,NB_0045,1,45.08518,-67.08194
1869,NB,NB-16-030-001,NB_0048,1,45.07728,-67.08424
1870,NB,NB-16-030-001,NB_0049,1,45.16318,-67.16344
1871,NB,NB-16-030-001,NB_A002,0,45.18908,-67.26505
1872,NB,NB-16-030-001,NB_B002,0,45.18158,-67.25095
1873,NB,NB-16-030-001,NB_C002,0,45.16768,-67.20274
1874,NB,NB-16-030-001,NB_E002,0,45.13808,-67.13684
1875,NB,NB-16-030-001,NB_F002,0,45.11798,-67.12164
1876,NB,NB-16-030-002,NB_0004,1,45.18788,-67.19795
1877,NB,NB-16-030-002,NB_0006,1,45.18828,-67.18364
1878,NB,NB-16-030-002,NB_0008,1,45.19958,-67.18424
1879,NB,NB-16-030-002,NB_0009,1,45.21118,-67.17844
1880,NB,NB-16-030-002,NB_0010,1,45.21068,-67.18794
1881,NB,NB-16-030-002,NB_0011,1,45.21458,-67.19424
1882,NB,NB-16-030-002,NB_0012,1,45.21898,-67.19094
1883,NB,NB-16-030-002,NB_0013,1,45.22438,-67.18884
1884,NB,NB-16-030-002,NB_0014,0,45.22868,-67.18724
1885,NB,NB-16-030-002,NB_0015,1,45.22448,-67.17764
